"UTM Easting","UTM Northing","Cotton Yield"
713855,6787419,11.572324647955
713855,6787417,11.1788077304812
713855,6787415,10.8365576373575
713855,6787413,10.5961254719475
713855,6787411,10.5969272254493
713855,6787409,10.5264977896256
713855,6787407,10.5109831387972
713855,6787405,10.4442016636186
713855,6787403,10.3686520764821
713855,6787401,10.2663287044262
713855,6787399,10.2376761468184
713855,6787397,10.1586789146397
713855,6787395,10.079681682461
713855,6787393,9.98843675228714
713855,6787391,9.87261783718524
713855,6787389,9.77106399363993
713855,6787387,9.74765398566185
713855,6787385,9.56693480158797
713855,6787383,9.34688832349013
713855,6787381,9.14582970729522
713855,6787379,9.03495449564553
713855,6787377,9.181363059406
713855,6787375,9.65732688537357
713855,6787373,10.1726180053651
713855,6787371,10.6879091253566
713855,6787369,11.1174389868781
713855,6787367,11.1695365927424
713855,6787365,10.9692891256642
713855,6787363,10.7890664052937
713855,6787361,10.614570200278
713855,6787359,10.4465813990743
713855,6787357,10.4056275694785
713855,6787355,10.4298480712803
713855,6787353,10.4360163306673
713855,6787351,10.4139599562236
713855,6787349,10.3843105091214
713855,6787347,10.3507078024056
713855,6787345,10.3612796254098
713855,6787343,10.3374185246737
713855,6787341,10.3098864853628
713857,6787429,10.3942491787016
713857,6787427,10.8032006259661
713857,6787425,11.1200072886646
713857,6787423,11.4110200570419
713857,6787421,11.5598026559399
713857,6787419,11.497819012709
713857,6787417,11.1457092702274
713857,6787415,10.844866352096
713857,6787413,10.6468364548947
713857,6787411,10.6559516241215
713857,6787409,10.624121114977
713857,6787407,10.6233505718953
713857,6787405,10.5705887769182
713857,6787403,10.5300746799363
713857,6787401,10.4246456860057
713857,6787399,10.3560318788234
713857,6787397,10.2800426019627
713857,6787395,10.2047777526473
713857,6787393,10.0585162855599
713857,6787391,9.89326695656953
713857,6787389,9.7532749619565
713857,6787387,9.67553818027679
713857,6787385,9.51267647772891
713857,6787383,9.4085636949578
713857,6787381,9.23544688222532
713857,6787379,9.23385258643296
713857,6787377,9.48954206605076
713857,6787375,9.89954432864974
713857,6787373,10.326843556777
713857,6787371,10.8421346767685
713857,6787369,11.1859032798199
713857,6787367,11.1121901337985
713857,6787365,10.9292396322485
713857,6787363,10.7289921651703
713857,6787361,10.5582740157259
713857,6787359,10.4072420780374
713857,6787357,10.4164081140115
713857,6787355,10.4307275456218
713857,6787353,10.4351529480162
713857,6787351,10.4064246169534
713857,6787349,10.3778594549847
713857,6787347,10.3464377768191
713857,6787345,10.3612796254098
713857,6787343,10.3327237831212
713857,6787341,10.3009950694672
713857,6787339,10.2330018890891
713857,6787337,10.1565095611637
713857,6787335,10.1767774777644
713857,6787333,10.3914408308643
713859,6787429,10.6901230264364
713859,6787427,10.9737407538742
713859,6787425,11.2640739794355
713859,6787423,11.4546267577412
713859,6787421,11.5291064996744
713859,6787419,11.3524619851874
713859,6787417,11.0268268889814
713859,6787415,10.7314428071724
713859,6787413,10.5468274341888
713859,6787411,10.5736089684968
713859,6787409,10.5897303353877
713859,6787407,10.6521257352952
713859,6787405,10.6575728860715
713859,6787403,10.669681611818
713859,6787401,10.5864664666454
713859,6787399,10.4911213624177
713859,6787397,10.3808021431276
713859,6787395,10.2971801585718
713859,6787393,10.1246347544642
713859,6787391,9.93752363452871
713859,6787389,9.79432948381985
713859,6787387,9.75861200401742
713859,6787385,9.67709689737077
713859,6787383,9.67784363530578
713859,6787381,9.61312475151076
713859,6787379,9.71992838465584
713859,6787377,9.91304876157082
713859,6787375,10.2161966476324
713859,6787373,10.5366414992223
713859,6787371,10.9371176883699
713859,6787369,11.1660713605775
713859,6787367,11.0523087211405
713859,6787365,10.8743161994011
713859,6787363,10.6790267121334
713859,6787361,10.5231096483776
713859,6787359,10.3770356904997
713859,6787357,10.4262512198895
713859,6787355,10.4344745036493
713859,6787353,10.4324497260016
713859,6787351,10.3910525248421
713859,6787349,10.3674641431547
713859,6787347,10.3438757614673
713859,6787345,10.3612796254098
713859,6787343,10.3299851838822
713859,6787341,10.2959694865697
713859,6787339,10.2274388106945
713859,6787337,10.1523814037836
713859,6787335,10.2274423721983
713859,6787333,10.4598379649256
713859,6787331,10.7195742156209
713859,6787329,11.011777497653
713859,6787327,11.3429412172895
713859,6787325,11.7938821032577
713859,6787323,12.1761137659753
713859,6787321,12.5583454286929
713859,6787319,12.9132748297878
713859,6787317,13.052232376963
713861,6787431,10.1448524170355
713861,6787429,10.544348628967
713861,6787427,10.7701508357109
713861,6787425,11.0519427168512
713861,6787423,11.2142106846335
713861,6787421,11.3359530897116
713861,6787419,11.1921474632209
713861,6787417,10.9034479048534
713861,6787415,10.6147483464859
713861,6787413,10.4293288519049
713861,6787411,10.4668200666417
713861,6787409,10.502809782161
713861,6787407,10.630662568902
713861,6787405,10.7443136955178
713861,6787403,10.8590402740788
713861,6787401,10.7913817060261
713861,6787399,10.6614398595946
713861,6787397,10.5540509061529
713861,6787395,10.4608636128363
713861,6787393,10.2804423323524
713861,6787391,10.0898774821158
713861,6787389,9.96309740947553
713861,6787387,9.92251283535576
713861,6787385,9.87545792841572
713861,6787383,9.94767501263264
713861,6787381,9.97873708513718
713861,6787379,10.1605494727955
713861,6787377,10.3483098955056
713861,6787375,10.5419074908815
713861,6787373,10.7196885958509
713861,6787371,10.9487682822852
713861,6787369,11.0472363852151
713861,6787367,10.9287989283861
713861,6787365,10.8109946317117
713861,6787363,10.6835523503287
713861,6787361,10.5782457423446
713861,6787359,10.4528004027111
713861,6787357,10.4723469955221
713861,6787355,10.4509013427032
713861,6787353,10.4217967090646
713861,6787351,10.3760867870971
713861,6787349,10.3524984054097
713861,6787347,10.3391580851298
713861,6787345,10.3529394016827
713861,6787343,10.3112382830471
713861,6787341,10.2640067793415
713861,6787339,10.1946537353558
713861,6787337,10.1851978554565
713861,6787335,10.319389773208
713861,6787333,10.5636028277497
713861,6787331,10.830017069068
713861,6787329,11.1218040952737
713861,6787327,11.3678983689921
713861,6787325,11.7938821032577
713861,6787323,12.1761137659753
713861,6787321,12.5583454286929
713861,6787319,12.920459635478
713861,6787317,12.9408185746009
713861,6787315,12.5194996596483
713863,6787431,10.0095724900104
713863,6787429,10.3043390381687
713863,6787427,10.4762861912611
713863,6787425,10.7456219687359
713863,6787423,10.937427180768
713863,6787421,11.0717635321525
713863,6787419,11.0171379224935
713863,6787417,10.817490977161
713863,6787415,10.6112956110698
713863,6787413,10.3791978350454
713863,6787411,10.4157299862763
713863,6787409,10.4774572152778
713863,6787407,10.6599589310343
713863,6787405,10.83207391101
713863,6787403,11.0544591002044
713863,6787401,11.0280245245484
713863,6787399,10.9125558181898
713863,6787397,10.8067446157182
713863,6787395,10.7113201490274
713863,6787393,10.5307080081926
713863,6787391,10.3443744436804
713863,6787389,10.2343653297474
713863,6787387,10.1859810179986
713863,6787385,10.1704536674535
713863,6787383,10.2603848908388
713863,6787381,10.3501736478827
713863,6787379,10.6071242406619
713863,6787377,10.7929436837252
713863,6787375,10.8905247263509
713863,6787373,10.9896425057983
713863,6787371,11.0946241752645
713863,6787369,11.0335089578584
713863,6787367,10.8812989325791
713863,6787365,10.7844703465338
713863,6787363,10.7070910562799
713863,6787361,10.6289015831387
713863,6787359,10.5496471611347
713863,6787357,10.5546526571744
713863,6787355,10.5289139689916
713863,6787353,10.4596267289539
713863,6787351,10.4022104419434
713863,6787349,10.361385310143
713863,6787347,10.3514907607352
713863,6787345,10.3445991779556
713863,6787343,10.30289805932
713863,6787341,10.2501361705444
713863,6787339,10.1807831265587
713863,6787337,10.2312244107457
713863,6787335,10.4292012406995
713863,6787333,10.6975676775712
713863,6787331,10.9659341144429
713863,6787329,11.2343005513146
713863,6787327,11.4593189925572
713863,6787325,11.8703284358013
713863,6787323,12.2525600985188
713863,6787321,12.6347917612364
713863,6787319,12.8689941799475
713863,6787317,12.7324602948589
713863,6787315,12.2567401965393
713863,6787313,11.6753045208153
713863,6787311,10.9485099261604
713863,6787309,10.4841045288098
713863,6787307,10.6769087753989
713863,6787305,10.7759100533155
713863,6787303,10.8749113312321
713863,6787301,10.8499718225518
713863,6787299,10.783118051799
713865,6787431,9.66420016327078
713865,6787429,9.91848068316217
713865,6787427,10.071048995097
713865,6787425,10.3187471233078
713865,6787423,10.5439673054926
713865,6787421,10.6677420258736
713865,6787419,10.6407514285225
713865,6787417,10.5515808452862
713865,6787415,10.4453483162186
713865,6787413,10.3125765263098
713865,6787411,10.4239917330461
713865,6787409,10.5602785953105
713865,6787407,10.7335137438012
713865,6787405,10.9071482205805
713865,6787403,11.129799904227
713865,6787401,11.1280747536332
713865,6787399,11.0509541441271
713865,6787397,10.9990652342799
713865,6787395,10.946776996144
713865,6787393,10.7520004794103
713865,6787391,10.5572239626767
713865,6787389,10.414735684079
713865,6787387,10.3668118505904
713865,6787385,10.3910722723295
713865,6787383,10.5544701356893
713865,6787381,10.7191876235339
713865,6787379,10.9862036383578
713865,6787377,11.1345595155094
713865,6787375,11.0968276630715
713865,6787373,11.0797436131389
713865,6787371,11.0613399387215
713865,6787369,10.9328764089273
713865,6787367,10.7533675646757
713865,6787365,10.6877621947858
713865,6787363,10.6887933120417
713865,6787361,10.6710090007814
713865,6787359,10.6609860179185
713865,6787357,10.724479690671
713865,6787355,10.7674772406085
713865,6787353,10.656647544956
713865,6787351,10.5637273908837
713865,6787349,10.4818680069515
713865,6787347,10.4016329744246
713865,6787345,10.3196602864245
713865,6787343,10.2798401737461
713865,6787341,10.2409259480038
713865,6787339,10.2421648197151
713865,6787337,10.363198019599
713865,6787335,10.6262593259437
